lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option
3007sbc20_morado_lg,Size,3007SBC20 MORADO LG,active,Maaji,,,
3007scc20_morado_sm,Size,3007SCC20 MORADO SM,active,Maaji,,,
3007scc20_morado_md,Size,3007SCC20 MORADO MD,active,Maaji,,,
3007scc20_morado_lg,Size,3007SCC20 MORADO LG,active,Maaji,,,
3007sdc20_morado_sm,Size,3007SDC20 MORADO SM,active,Maaji,,,
3007sdc20_morado_md,Size,3007SDC20 MORADO MD,active,Maaji,,,
3007sdc20_morado_lg,Size,3007SDC20 MORADO LG,active,Maaji,,,
3039sbc06_morado_sm,Size,3039SBC06 MORADO SM,active,Maaji,,,
3039sbc06_morado_md,Size,3039SBC06 MORADO MD,active,Maaji,,,
3039sbc06_morado_lg,Size,3039SBC06 MORADO LG,active,Maaji,,,
3039scc06_morado_sm,Size,3039SCC06 MORADO SM,active,Maaji,,,
3039scc06_morado_md,Size,3039SCC06 MORADO MD,active,Maaji,,,
3039scc06_morado_lg,Size,3039SCC06 MORADO LG,active,Maaji,,,
3039sdc06_morado_sm,Size,3039SDC06 MORADO SM,active,Maaji,,,
3039sdc06_morado_md,Size,3039SDC06 MORADO MD,active,Maaji,,,
3039sdc06_morado_lg,Size,3039SDC06 MORADO LG,active,Maaji,,,
2182sor01_anaranjado_sm,Size,2182SOR01 ANARANJADO SM,active,Maaji,,,
2182sor01_anaranjado_md,Size,2182SOR01 ANARANJADO MD,active,Maaji,,,
2182sor01_anaranjado_lg,Size,2182SOR01 ANARANJADO LG,active,Maaji,,,
2182soh01_anaranjado_sm,Size,2182SOH01 ANARANJADO SM,active,Maaji,,,
2182soh01_anaranjado_md,Size,2182SOH01 ANARANJADO MD,active,Maaji,,,
2182soh01_anaranjado_lg,Size,2182SOH01 ANARANJADO LG,active,Maaji,,,
2110sbc03_anaranjado_sm,Size,2110SBC03 ANARANJADO SM,active,Maaji,,,
2110sbc03_anaranjado_md,Size,2110SBC03 ANARANJADO MD,active,Maaji,,,
2110sbc03_anaranjado_lg,Size,2110SBC03 ANARANJADO LG,active,Maaji,,,
2110sdc03_anaranjado_sm,Size,2110SDC03 ANARANJADO SM,active,Maaji,,,
2110sdc03_anaranjado_md,Size,2110SDC03 ANARANJADO MD,active,Maaji,,,
2110sdc03_anaranjado_lg,Size,2110SDC03 ANARANJADO LG,active,Maaji,,,
2023sbc01_anaranjado_sm,Size,2023SBC01 ANARANJADO SM,active,Maaji,,,
2023sbc01_anaranjado_md,Size,2023SBC01 ANARANJADO MD,active,Maaji,,,
2023sbc01_anaranjado_lg,Size,2023SBC01 ANARANJADO LG,active,Maaji,,,
2023scc01_anaranjado_sm,Size,2023SCC01 ANARANJADO SM,active,Maaji,,,
2023scc01_anaranjado_md,Size,2023SCC01 ANARANJADO MD,active,Maaji,,,
2023scc01_anaranjado_lg,Size,2023SCC01 ANARANJADO LG,active,Maaji,,,
2188sbc01_anaranjado_sm,Size,2188SBC01 ANARANJADO SM,active,Maaji,,,
2188sbc01_anaranjado_md,Size,2188SBC01 ANARANJADO MD,active,Maaji,,,
2188sbc01_anaranjado_lg,Size,2188SBC01 ANARANJADO LG,active,Maaji,,,
2188scc01_anaranjado_sm,Size,2188SCC01 ANARANJADO SM,active,Maaji,,,
2188scc01_anaranjado_md,Size,2188SCC01 ANARANJADO MD,active,Maaji,,,
2188scc01_anaranjado_lg,Size,2188SCC01 ANARANJADO LG,active,Maaji,,,
2185sob01_anaranjado_sm,Size,2185SOB01 ANARANJADO SM,active,Maaji,,,
2185sob01_anaranjado_md,Size,2185SOB01 ANARANJADO MD,active,Maaji,,,
2185sob01_anaranjado_lg,Size,2185SOB01 ANARANJADO LG,active,Maaji,,,
2185soc01_anaranjado_sm,Size,2185SOC01 ANARANJADO SM,active,Maaji,,,
2185soc01_anaranjado_md,Size,2185SOC01 ANARANJADO MD,active,Maaji,,,
2185soc01_anaranjado_lg,Size,2185SOC01 ANARANJADO LG,active,Maaji,,,
1932sac02_anaranjado_sm,Size,1932SAC02 ANARANJADO SM,active,Maaji,,,
1932sac02_anaranjado_md,Size,1932SAC02 ANARANJADO MD,active,Maaji,,,
1932sac02_anaranjado_lg,Size,1932SAC02 ANARANJADO LG,active,Maaji,,,
1932sbc02_anaranjado_sm,Size,1932SBC02 ANARANJADO SM,active,Maaji,,,
1932sbc02_anaranjado_md,Size,1932SBC02 ANARANJADO MD,active,Maaji,,,
1932sbc02_anaranjado_lg,Size,1932SBC02 ANARANJADO LG,active,Maaji,,,
