lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option
3061SSP01_brown_sm,Size,3061SSP01_brown_sm,active,Maaji,,7702781036294,
3061SSP01_brown_md,Size,3061SSP01_brown_md,active,Maaji,,7702781036300,
3061SSP01_brown_lg,Size,3061SSP01_brown_lg,active,Maaji,,7702781036317,
3061SSP01_brown_xl,Size,3061SSP01_brown_xl,active,Maaji,,7702781036324,
3062SBA01_red_sm,Size,3062SBA01_red_sm,active,Maaji,,7702781039127,
3062SBA01_red_md,Size,3062SBA01_red_md,active,Maaji,,7702781039134,
3062SBA01_red_lg,Size,3062SBA01_red_lg,active,Maaji,,7702781039141,
3062SBA01_red_xl,Size,3062SBA01_red_xl,active,Maaji,,7702781039158,
1483CCT02_red_sm,Size,1483CCT02_red_sm,active,Maaji,,7702781029890,
1483CCT02_red_md,Size,1483CCT02_red_md,active,Maaji,,7702781029906,
1483CCT02_red_lg,Size,1483CCT02_red_lg,active,Maaji,,7702781029913,
1483CCT02_red_xl,Size,1483CCT02_red_xl,active,Maaji,,7702781029920,
9086KST02_green_2_3k,Size,9086KST02_green_2_3k,active,Maaji,,7702781037680,
