lv1_code,product_class_name,name,status,brand,attribute.dw_size_code.single_option,attribute.saya_ean.string,attribute.saya_size.single_option,price_item.1.amount,price_item.1.price_book
3007SAC20_purple_md,Size,3007SAC20_purple_md,active,Maaji,MEDIO,7702781031848,MEDIO,95000,COP Price
3007SAC20_purple_lg,Size,3007SAC20_purple_lg,active,Maaji,GRANDE,7702781031855,GRANDE,95000,COP Price
3007SBC20_purple_sm,Size,3007SBC20_purple_sm,active,Maaji,PEQUEÑO,7702781055080,PEQUEÑO,95000,COP Price
3007SBC20_purple_md,Size,3007SBC20_purple_md,active,Maaji,MEDIO,7702781055097,MEDIO,95000,COP Price
3007SBC20_purple_lg,Size,3007SBC20_purple_lg,active,Maaji,GRANDE,7702781055103,GRANDE,95000,COP Price
3007SCC20_purple_sm,Size,3007SCC20_purple_sm,active,Maaji,PEQUEÑO,7702781055080,PEQUEÑO,95000,COP Price
3007SCC20_purple_md,Size,3007SCC20_purple_md,active,Maaji,MEDIO,7702781055097,MEDIO,95000,COP Price
3007SCC20_purple_lg,Size,3007SCC20_purple_lg,active,Maaji,GRANDE,7702781055103,GRANDE,95000,COP Price
3007SDC20_purple_sm,Size,3007SDC20_purple_sm,active,Maaji,PEQUEÑO,7702781054984,PEQUEÑO,95000,COP Price
3007SDC20_purple_md,Size,3007SDC20_purple_md,active,Maaji,MEDIO,7702781054991,MEDIO,95000,COP Price
3007SDC20_purple_lg,Size,3007SDC20_purple_lg,active,Maaji,GRANDE,7702781055004,GRANDE,95000,COP Price
3039SBC06_purple_sm,Size,3039SBC06_purple_sm,active,Maaji,PEQUEÑO,7702781055431,PEQUEÑO,95000,COP Price
3039SBC06_purple_md,Size,3039SBC06_purple_md,active,Maaji,MEDIO,7702781055448,MEDIO,95000,COP Price
3039SBC06_purple_lg,Size,3039SBC06_purple_lg,active,Maaji,GRANDE,7702781055455,GRANDE,95000,COP Price
3039SCC06_purple_sm,Size,3039SCC06_purple_sm,active,Maaji,PEQUEÑO,7702781031886,PEQUEÑO,95000,COP Price
3039SCC06_purple_md,Size,3039SCC06_purple_md,active,Maaji,MEDIO,7702781031893,MEDIO,95000,COP Price
3039SCC06_purple_lg,Size,3039SCC06_purple_lg,active,Maaji,GRANDE,7702781031909,GRANDE,95000,COP Price
3039SDC06_purple_sm,Size,3039SDC06_purple_sm,active,Maaji,PEQUEÑO,7702781055387,PEQUEÑO,95000,COP Price
3039SDC06_purple_md,Size,3039SDC06_purple_md,active,Maaji,MEDIO,7702781055394,MEDIO,95000,COP Price
3039SDC06_purple_lg,Size,3039SDC06_purple_lg,active,Maaji,GRANDE,7702781055400,GRANDE,95000,COP Price
2182SOR01_orange_sm,Size,2182SOR01_orange_sm,active,Maaji,PEQUEÑO,7702781054175,PEQUEÑO,275000,COP Price
2182SOR01_orange_md,Size,2182SOR01_orange_md,active,Maaji,MEDIO,7702781054182,MEDIO,275000,COP Price
2182SOR01_orange_lg,Size,2182SOR01_orange_lg,active,Maaji,GRANDE,7702781054199,GRANDE,275000,COP Price
2182SOH01_orange_sm,Size,2182SOH01_orange_sm,active,Maaji,PEQUEÑO,7702781044763,PEQUEÑO,275000,COP Price
2182SOH01_orange_md,Size,2182SOH01_orange_md,active,Maaji,MEDIO,7702781044770,MEDIO,275000,COP Price
2182SOH01_orange_lg,Size,2182SOH01_orange_lg,active,Maaji,GRANDE,7702781044787,GRANDE,275000,COP Price
2110SBC03_orange_sm,Size,2110SBC03_orange_sm,active,Maaji,PEQUEÑO,7702781034252,PEQUEÑO,126000,COP Price
2110SBC03_orange_md,Size,2110SBC03_orange_md,active,Maaji,MEDIO,7702781034269,MEDIO,126000,COP Price
2110SBC03_orange_lg,Size,2110SBC03_orange_lg,active,Maaji,GRANDE,7702781034276,GRANDE,126000,COP Price
2110SDC03_orange_sm,Size,2110SDC03_orange_sm,active,Maaji,PEQUEÑO,7702781054229,PEQUEÑO,126000,COP Price
2110SDC03_orange_md,Size,2110SDC03_orange_md,active,Maaji,MEDIO,7702781054236,MEDIO,126000,COP Price
2110SDC03_orange_lg,Size,2110SDC03_orange_lg,active,Maaji,GRANDE,7702781054243,GRANDE,126000,COP Price
2023SBC01_orange_sm,Size,2023SBC01_orange_sm,active,Maaji,PEQUEÑO,7702781034405,PEQUEÑO,126000,COP Price
2023SBC01_orange_md,Size,2023SBC01_orange_md,active,Maaji,MEDIO,7702781034412,MEDIO,126000,COP Price
2023SBC01_orange_lg,Size,2023SBC01_orange_lg,active,Maaji,GRANDE,7702781034429,GRANDE,126000,COP Price
2023SCC01_orange_sm,Size,2023SCC01_orange_sm,active,Maaji,PEQUEÑO,7702781054526,PEQUEÑO,126000,COP Price
2023SCC01_orange_md,Size,2023SCC01_orange_md,active,Maaji,MEDIO,7702781054533,MEDIO,126000,COP Price
2023SCC01_orange_lg,Size,2023SCC01_orange_lg,active,Maaji,GRANDE,7702781054540,GRANDE,126000,COP Price
2188SBC01_orange_sm,Size,2188SBC01_orange_sm,active,Maaji,PEQUEÑO,7702781054274,PEQUEÑO,126000,COP Price
2188SBC01_orange_md,Size,2188SBC01_orange_md,active,Maaji,MEDIO,7702781054281,MEDIO,126000,COP Price
2188SBC01_orange_lg,Size,2188SBC01_orange_lg,active,Maaji,GRANDE,7702781054298,GRANDE,126000,COP Price
2188SCC01_orange_sm,Size,2188SCC01_orange_sm,active,Maaji,PEQUEÑO,7702781034689,PEQUEÑO,126000,COP Price
2188SCC01_orange_md,Size,2188SCC01_orange_md,active,Maaji,MEDIO,7702781034696,MEDIO,126000,COP Price
2188SCC01_orange_lg,Size,2188SCC01_orange_lg,active,Maaji,GRANDE,7702781034702,GRANDE,126000,COP Price
2185SOB01_orange_sm,Size,2185SOB01_orange_sm,active,Maaji,PEQUEÑO,7702781054328,PEQUEÑO,275000,COP Price
2185SOB01_orange_md,Size,2185SOB01_orange_md,active,Maaji,MEDIO,7702781054335,MEDIO,275000,COP Price
2185SOB01_orange_lg,Size,2185SOB01_orange_lg,active,Maaji,GRANDE,7702781054342,GRANDE,275000,COP Price
2185SOC01_orange_sm,Size,2185SOC01_orange_sm,active,Maaji,PEQUEÑO,7702781034078,PEQUEÑO,275000,COP Price
2185SOC01_orange_md,Size,2185SOC01_orange_md,active,Maaji,MEDIO,7702781034085,MEDIO,275000,COP Price
2185SOC01_orange_lg,Size,2185SOC01_orange_lg,active,Maaji,GRANDE,7702781034092,GRANDE,275000,COP Price
1932SAC02_orange_sm,Size,1932SAC02_orange_sm,active,Maaji,PEQUEÑO,7702781054373,PEQUEÑO,126000,COP Price
1932SAC02_orange_md,Size,1932SAC02_orange_md,active,Maaji,MEDIO,7702781054380,MEDIO,126000,COP Price
1932SAC02_orange_lg,Size,1932SAC02_orange_lg,active,Maaji,GRANDE,7702781054397,GRANDE,126000,COP Price
1932SBC02_orange_sm,Size,1932SBC02_orange_sm,active,Maaji,PEQUEÑO,7702781034733,PEQUEÑO,126000,COP Price
1932SBC02_orange_md,Size,1932SBC02_orange_md,active,Maaji,MEDIO,7702781034740,MEDIO,126000,COP Price
1932SBC02_orange_lg,Size,1932SBC02_orange_lg,active,Maaji,GRANDE,7702781034757,GRANDE,126000,COP Price
2062SBC12_orange_sm,Size,2062SBC12_orange_sm,active,Maaji,PEQUEÑO,7702781054427,PEQUEÑO,126000,COP Price
2062SBC12_orange_md,Size,2062SBC12_orange_md,active,Maaji,MEDIO,7702781054434,MEDIO,126000,COP Price
2062SBC12_orange_lg,Size,2062SBC12_orange_lg,active,Maaji,GRANDE,7702781054441,GRANDE,126000,COP Price
2062SCC12_orange_sm,Size,2062SCC12_orange_sm,active,Maaji,PEQUEÑO,7702781032869,PEQUEÑO,126000,COP Price
2062SCC12_orange_md,Size,2062SCC12_orange_md,active,Maaji,MEDIO,7702781032876,MEDIO,126000,COP Price
2062SCC12_orange_lg,Size,2062SCC12_orange_lg,active,Maaji,GRANDE,7702781032883,GRANDE,126000,COP Price
2168SBC02_orange_sm,Size,2168SBC02_orange_sm,active,Maaji,PEQUEÑO,7702781053826,PEQUEÑO,126000,COP Price
2168SBC02_orange_md,Size,2168SBC02_orange_md,active,Maaji,MEDIO,7702781053833,MEDIO,126000,COP Price
2168SBC02_orange_lg,Size,2168SBC02_orange_lg,active,Maaji,GRANDE,7702781053840,GRANDE,126000,COP Price
2168SDC02_orange_sm,Size,2168SDC02_orange_sm,active,Maaji,PEQUEÑO,7702781034207,PEQUEÑO,126000,COP Price
2168SDC02_orange_md,Size,2168SDC02_orange_md,active,Maaji,MEDIO,7702781034214,MEDIO,126000,COP Price
2168SDC02_orange_lg,Size,2168SDC02_orange_lg,active,Maaji,GRANDE,7702781034221,GRANDE,126000,COP Price
3008SCC02_brown_sm,Size,3008SCC02_brown_sm,active,Maaji,PEQUEÑO,7702781035297,PEQUEÑO,95000,COP Price
3008SCC02_brown_md,Size,3008SCC02_brown_md,active,Maaji,MEDIO,7702781035303,MEDIO,95000,COP Price
3008SCC02_brown_lg,Size,3008SCC02_brown_lg,active,Maaji,GRANDE,7702781035310,GRANDE,95000,COP Price
2187SSF01_orange_sm,Size,2187SSF01_orange_sm,active,Maaji,PEQUEÑO,7702781035846,PEQUEÑO,125000,COP Price
2187SSF01_orange_md,Size,2187SSF01_orange_md,active,Maaji,MEDIO,7702781035853,MEDIO,125000,COP Price
2187SSF01_orange_lg,Size,2187SSF01_orange_lg,active,Maaji,GRANDE,7702781035860,GRANDE,125000,COP Price
